system_id,master_seed,anomaly_class,label_has_flares,label_has_transit,star_mass,star_teff,star_logg,flare_amplitude,transit_period,transit_radius_earth
sys_0979,2670886,1,1,0,1.096875,6315.5537120213385,4.4358682620306915,2018.39494266499,0.0,0.0
sys_0980,4585238,0,0,0,1.14140625,6111.290377316899,4.219913240694918,0.0,0.0,0.0
sys_0981,9590619,3,1,1,1.081640625,6078.075381368569,4.182682891855735,19987.05022938421,12.96993941339905,0.43783655218840883
sys_0982,5573788,3,1,1,1.156640625,6102.144262919667,4.236692684666784,9694.709953419226,94.9784860978993,5.981138672829337
sys_0983,9732552,3,1,1,1.147265625,6276.721554920213,4.289247032896376,3711.3880186428937,3.7007007765238407,2.122358582069472
sys_0984,1159511,3,1,1,1.1015625,5920.513950941366,4.351726916383024,1952.380630815639,12.880469389016218,13.367210786670304
sys_0985,8649460,2,0,1,1.0921875,6214.6363170599625,4.300374681175434,0.0,61.77547429448994,4.335203912387158
sys_0986,9533882,3,1,1,0.922265625,5720.180671590026,4.425097321876139,12116.914068475855,4.751568334342223,1.5808795723201956
sys_0987,5882549,3,1,1,0.95859375,4271.449971231533,3.662197620264748,2581.7532378685964,2.7267027449132386,1.5101623612588517
sys_0988,8387361,1,1,0,1.18828125,6120.4690633934315,4.150650953408884,1187.555439655894,0.0,0.0
sys_0989,9345615,2,0,1,1.1859375,6445.059790337833,4.212694377918983,0.0,14.574366866924061,4.252117193839246
sys_0990,9381553,2,0,1,1.10390625,6151.874946499065,4.415795215287544,0.0,7.191550235735389,3.883007069918909
sys_0991,6740111,3,1,1,1.044140625,5843.005324085306,4.4279056831827,3174.863367923781,15.741297458248624,1.0285609974202479
sys_0992,5607785,3,1,1,0.997265625,5879.521715816233,4.484424204961741,1325.44382312352,42.197958570305715,3.046307450158455
sys_0993,8468429,3,1,1,1.03125,6182.690788011025,4.3183692077096,3006.5902840360745,6.104426020644194,0.28002281804959783
sys_0994,7078164,3,1,1,1.1906249999999998,6151.504268395374,4.397231910702613,4559.373412601878,2.6305104641472385,0.9592744117819578
sys_0995,6360015,2,0,1,1.0734375,6001.9771393496685,4.202681702611059,0.0,99.64837657429882,3.2675952426622383
sys_0996,4611807,1,1,0,0.9421875,5850.3928457875845,4.447666237569573,2915.320649030886,0.0,0.0
sys_0997,3270642,1,1,0,1.18828125,6185.924917723217,4.3299637689284225,17491.96409975645,0.0,0.0
sys_0998,8621093,1,1,0,1.096875,6295.055976643278,4.125236268283247,16274.147349254965,0.0,0.0
sys_0999,5987479,3,1,1,0.9328125,5754.057027863559,4.538519528599361,15730.156536587958,80.24328693118082,1.7789477145540706
